verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_Combat_Huohua.uasset,24183,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_Combat_Remiel.uasset,23908,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_Combat_Verina.uasset,24390,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_CompleteDefeat_EvernightMoon.uasset,23302,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_CompleteDefeat_Huohua.uasset,23455,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_CompleteDefeat_Remiel.uasset,23223,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_CompleteDefeat_Verina.uasset,23631,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_EvernightMoon.uasset,5416,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_Playable_Huohua.uasset,5714,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
待核实,Content/Presentation/Animation,Content/Presentation/Animation/RTG_Remiel.uasset,5386,IKRetargeter,角色 / 动作 / 重定向,,test / authoring dependency: Tools/Presentation/author_combat_animations.py (dynamic folder); Tools/Presentation/author_complete_defeat.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder); Tools/Presentation/finalize_party_animation.py (dynamic folder),,untracked,external local archive + SHA-256 manifest required,中,NO
仍被使用,Content/Presentation/Blueprints,Content/Presentation/Blueprints/BP_HertaSupportSectionGameMode.uasset,25069,Blueprint,蓝图 / 数据 / 其他资源,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Blueprints,Content/Presentation/Blueprints/BP_NewEriduSixthStreetMetroGameMode.uasset,21969,Blueprint,蓝图 / 数据 / 其他资源,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Blueprints,Content/Presentation/Blueprints/BP_ObservationCarGameMode.uasset,21771,Blueprint,蓝图 / 数据 / 其他资源,,dependency of /Game/Maps/VerticalSlice/Map_ObservationCar,/Game/Maps/VerticalSlice/Map_ObservationCar,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Fabric_Wine.uasset,8926,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Banner,/Game/Presentation/Meshes/SM_Hydrant; /Game/Presentation/Meshes/SM_Banner,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Glass_Midnight.uasset,8892,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Bin,/Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Bin,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Glow_Amber.uasset,10321,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Sentry,/Game/Presentation/Meshes/SM_StreetLamp; /Game/Presentation/Meshes/SM_Sentry; /Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Brazier; /Game/Maps/VerticalSlice/Map_ObservationCar,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Glow_Cyan.uasset,10331,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Sentry,/Game/Presentation/Meshes/SM_TravelAnchor; /Game/Presentation/Meshes/SM_Sentry; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Leaves_Teal.uasset,9413,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Palm,/Game/Presentation/Meshes/SM_Planter; /Game/Presentation/Meshes/SM_Palm,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Metal_Brass.uasset,9615,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Presentation/Meshes/SM_TravelAnchor; /Game/Presentation/Meshes/SM_StreetLamp; /Game/Presentation/Meshes/SM_Sentry; /Game/Presentation/Meshes/SM_Railing; /Game/Presentation/Meshes/SM_Planter; /Game/Presentation/Meshes/SM_Hydrant; /Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Column; /Game/Presentation/Meshes/SM_Chest; /Game/Presentation/Meshes/SM_Brazier; /Game/Presentation/Meshes/SM_Bin; /Game/Presentation/Meshes/SM_Banner; /Game/Presentation/Meshes/SM_Arch; /Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Metal_Charcoal.uasset,8791,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Sentry,/Game/Presentation/Meshes/SM_StreetLamp; /Game/Presentation/Meshes/SM_Sentry; /Game/Presentation/Meshes/SM_Railing; /Game/Presentation/Meshes/SM_Hydrant; /Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Chest; /Game/Presentation/Meshes/SM_Bin; /Game/Presentation/Meshes/SM_Bench; /Game/Maps/VerticalSlice/Map_ObservationCar,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_NightSky.uasset,7301,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Paving.uasset,11352,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Stone_Blue.uasset,11636,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Presentation/Meshes/SM_TravelAnchor; /Game/Presentation/Meshes/SM_Sentry; /Game/Presentation/Meshes/SM_Planter; /Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Column; /Game/Presentation/Meshes/SM_Brazier; /Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Stone_Ivory.uasset,11441,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Presentation/Meshes/SM_Railing; /Game/Presentation/Meshes/SM_Facade; /Game/Presentation/Meshes/SM_Column; /Game/Presentation/Meshes/SM_Arch; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Water.uasset,9072,Material,材质 / 纹理,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Materials,Content/Presentation/Materials/M_Wood_Walnut.uasset,9255,Material,材质 / 纹理,,dependency of /Game/Presentation/Meshes/SM_Bench,/Game/Presentation/Meshes/SM_Palm; /Game/Presentation/Meshes/SM_Chest; /Game/Presentation/Meshes/SM_Bench; /Game/Maps/VerticalSlice/Map_ObservationCar,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Arch.uasset,34122,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Banner.uasset,34633,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Bench.uasset,49719,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Bin.uasset,27317,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Brazier.uasset,38383,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Chest.uasset,35245,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Column.uasset,38194,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_HertaSupportSection,/Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro; /Game/Maps/VerticalSlice/Map_HertaSupportSection,tracked,verified pushed commit + local archive,保留,NO
仍被使用,Content/Presentation/Meshes,Content/Presentation/Meshes/SM_Facade.uasset,92410,StaticMesh,模型 / 几何,,dependency of /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,/Game/Maps/VerticalSlice/Map_ObservationCar; /Game/Maps/VerticalSlice/Map_NewEriduSixthStreetMetro,tracked,verified pushed commit + local archive,保留,NO
